VideoID,AudioID,Link,Search term,Contextual description,Disgust stimulus,Elicitor category,Elicitor category; 1moral,Disgust category,Noise level,Gender,Age,Linguistic group,Confidence in disgust category,Experience valence,Intensity of expression,Main sense,Vocalisation type,Sound structure,Nationality,Notes,file,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
v_if_039_01,a_if_039_01,https://www.youtube.com/watch?v=umPtEaCOiZU&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=5&t=74s,worst Smell,people Smell different substances wearing a blindfold,fox urine,body products,body products,pathogen disgust,1,male,4,1,3,negative,2,Sight,Interjection,hmm,US,,a_if_039_01,29.867624,0.164866,25.555328,29.86774,35.05581,9.500481,205.92116,0.0,-24.324833,0.0,3.9601526,0.22505113,3.1926756,3.971281,4.7948084,1.6021328,7.2322197,5.6530476,13.1453705,4.872085,2.4727578,0.33039978,25.516397,0.1857898,-7.5712147,-0.83636916,11.044145,0.65942025,-13.576929,-0.5217067,0.02363647,3.2673092,0.97056717,0.9191921,5.490058,0.5650891,6.0827627,0.9959412,14.449749,0.32682502,480.00278,0.31014812,1069.0383,0.12260644,-1.1872289,-3.9732907,1508.1901,0.1299105,937.4149,0.20250572,-13.1570015,-0.33834982,2354.1091,0.1306963,768.2235,0.14912039,-10.286897,-0.75416034,-8.9284115,-0.3492544,12.652921,0.25663468,0.044895582,0.37496078,-0.025696008,-0.29953948,2.5406852,0.3161229,25.16445,0.18683647,-6.9571304,-0.88044804,10.166678,0.67280537,-13.88067,-0.52292323,0.0,0.0,0.0,0.0,0.0,3.846154,1.388889,0.71,0.0,0.0,0.0,-14.17855
v_if_039_02,a_if_039_02,https://www.youtube.com/watch?v=umPtEaCOiZU&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=5&t=74s,worst Smell,people Smell different substances wearing a blindfold,fox urine,body products,body products,pathogen disgust,2,male,4,1,3,negative,2,Sight,Interjection,ahh,US,,a_if_039_02,36.746506,0.056439742,35.459843,37.064255,37.867428,2.4075851,27.817743,0.0,100.55127,108.73848,4.324313,0.39123103,2.5289896,4.486493,6.0081387,3.479149,35.18231,0.0,-28.881021,0.0,4.254317,0.46592766,21.58489,0.15122712,-17.850544,-0.6256628,-13.699234,-0.40264857,-29.751163,-0.3196989,0.027204158,1.395557,0.83238715,0.7340536,4.979971,1.1100745,-6.102425,-1.5861243,9.458489,0.6276193,770.0843,0.46691164,1136.4901,0.057903383,-37.03927,-2.2048545,1819.8636,0.2515192,1036.6377,0.27759624,-30.55754,-2.3205278,2862.1028,0.1094788,705.7914,0.6024812,-35.639206,-1.9443353,-5.443952,-0.44191393,15.154383,0.2470712,0.060258735,0.5120604,-0.009747658,-0.49291638,4.416376,0.39024615,21.388138,0.1768346,-23.30335,-0.3057941,-12.841086,-0.47654346,-33.677376,-0.24222918,-0.87278926,14.994403,0.002503478,-0.01749593,6.21292,2.777778,3.2258065,0.25,0.0,0.04,0.0,-12.351973
v_if_039_03,a_if_039_03,https://www.youtube.com/watch?v=umPtEaCOiZU&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=5&t=74s,worst Smell,people Smell different substances wearing a blindfold,fox urine,body products,body products,pathogen disgust,2,male,4,1,3,negative,2,Sight,Interjection,oh,US,,a_if_039_03,31.516142,0.08503117,28.615475,31.72686,34.482563,5.8670883,38.873905,0.0,23.064323,63.83353,2.4589388,0.25313878,1.8142778,2.5377767,3.0969539,1.2826761,9.876569,3.295193,1.127428,7.986911,2.3635638,0.40711915,35.145233,0.16036065,-4.531398,-1.1699196,5.148864,1.5314479,-34.306293,-0.2644658,0.03378742,1.3237358,1.0884584,0.5425294,3.5662868,1.0834527,-4.1400127,-1.015122,15.468483,0.28780133,798.4753,0.19405514,1141.1617,0.13960028,3.4385562,1.0990567,1983.1273,0.14874333,633.9387,0.30009478,-9.510899,-0.44334003,2976.7173,0.08487261,785.5998,0.3817457,-12.918089,-0.38207212,-14.469604,-0.15739089,19.473183,0.1255043,0.062030055,0.55773175,-0.045192234,-0.16230609,2.3440502,0.4064054,34.364616,0.16723181,-3.580627,-1.4363369,3.3998597,2.1231418,-33.794586,-0.28455162,0.0,0.0,0.0,0.0,0.0,7.5000005,2.9411764,0.32999998,0.0,0.0,0.0,-17.237534
v_if_039_04,a_if_039_04,https://www.youtube.com/watch?v=umPtEaCOiZU&list=PLdxpsEsuvjd57hxPXa-vX_sDRp6Lq1OLh&index=5&t=74s,worst Smell,people Smell different substances wearing a blindfold,century egg,food,food,pathogen disgust,2,male,4,1,3,negative,2,Sight,Interjection,ohh,US,,a_if_039_04,31.74355,0.109590404,28.302832,32.092358,35.398403,7.0955715,8.379657,7.463571,7.597018,0.0,3.4166067,0.24653243,2.673593,3.436096,4.2145715,1.5409784,14.229248,13.010116,9.497571,5.284832,2.2343268,0.32125315,26.399092,0.27764004,14.755292,0.64777654,-0.8426159,-6.68289,-31.256277,-0.5941966,0.007800108,1.601153,0.73846906,0.6971235,7.3328686,0.40097952,-4.8033133,-0.74362755,22.38256,0.21744426,745.5286,0.19855526,1145.9916,0.19932158,6.091609,0.911682,2082.7212,0.18814199,664.6982,0.66074306,-17.256191,-0.35198215,2991.627,0.105752535,661.6224,0.682985,-16.569271,-0.2842075,-19.86016,-0.20609628,24.63893,0.17707047,0.039088216,1.2190019,-0.04488934,-0.27481106,2.280094,0.30369636,26.919325,0.2573454,14.811668,0.6556372,-1.0980312,-5.0672393,-32.98622,-0.5056233,0.0,0.0,0.0,0.0,0.0,3.8216562,0.66225165,1.5,0.0,0.0,0.0,-11.149127
v_ca_009_01,a_ca_009_01,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,positive,3,Sight,Nonverbal vocalisation,laughing,UK,,a_ca_009_01,37.958874,0.10573913,33.11133,39.706127,41.64453,8.533203,54.300804,31.80933,53.72269,30.218616,1.2812902,0.72572166,0.3274508,1.067535,2.296174,1.9687233,15.755545,8.250319,15.823887,9.013608,1.1003753,0.9972811,12.612228,0.6148101,3.9492478,3.1310685,1.0732089,8.7525,-13.08489,-1.445887,0.03343273,0.5407753,1.5035496,0.51583314,4.041797,0.959799,6.557122,1.1483399,16.776564,0.41791186,670.26324,0.3334058,1133.8298,0.18926042,-82.49854,-1.0597544,1742.4573,0.11891497,889.6332,0.29816923,-78.90648,-1.0054461,2884.6853,0.05848326,685.5792,0.6913127,-81.24068,-0.9553022,-11.134432,-0.50224364,21.2409,0.3372469,0.06997825,0.5081836,-0.025399106,-0.5857139,1.4192762,0.7906752,16.272799,0.39354318,4.498604,3.0629363,0.10083732,97.407455,-16.624027,-1.3386785,-4.2584696,11.711233,0.025279509,-0.0137031255,0.59534544,5.825243,2.0408163,0.32999998,0.04,0.14,0.049999997,-22.438053
v_ca_009_02,a_ca_009_02,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Interjection,oh,UK,,a_ca_009_02,37.512257,0.023781408,36.92396,37.609463,38.35684,1.4328766,4.365097,13.968944,9.891802,0.0,1.8619019,0.5982037,0.23901531,2.2452402,2.8364992,2.5974839,13.675946,3.8147137,12.850657,1.7658205,1.4778697,0.7348325,19.124512,0.5807944,-0.12472119,-68.95152,-9.211452,-1.197104,-29.00995,-0.70553726,0.0068175057,0.4118344,0.6902877,0.40645006,10.242417,0.32015318,-13.699985,-0.5291319,15.267688,0.25256246,493.6601,0.24884689,1396.011,0.19768757,-68.57331,-1.2998776,1293.8588,0.12019895,1189.7983,0.32338777,-59.1886,-1.3897568,2617.5735,0.02949381,543.4659,0.40993387,-69.85923,-1.0857446,-13.537203,-0.44850942,24.463022,0.25630435,0.07616763,0.36442375,-0.028852116,-0.32918325,2.0589554,0.4043355,24.435833,0.30554017,-3.7428277,-1.6121322,-15.375399,-0.51288146,-40.009007,-0.3379294,-3.9038904,9.317853,0.013181486,-0.005682911,0.039931394,5.769231,2.1739132,0.32999998,0.0,0.11,0.0,-16.715992
v_ca_009_03,a_ca_009_03,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Interjection,hmm,UK,,a_ca_009_03,38.03495,0.01195117,37.72056,38.0384,38.41383,0.69327164,24.141106,12.293801,29.850134,23.424635,0.62570727,0.8790982,0.23304166,0.25145927,1.3441218,1.1110802,13.55638,15.506994,11.655583,8.303649,0.3523497,1.3541075,8.960309,0.88812363,8.499753,0.945618,2.6586995,2.1330183,-4.2533655,-3.308387,0.033058446,0.81244504,1.4779572,0.51593226,4.9974117,1.0715405,10.480981,1.0104889,14.6271515,0.7058878,840.75464,0.24659461,1199.0681,0.2750411,-132.68169,-0.67541784,1791.3901,0.15198198,1275.2432,0.42102852,-131.63899,-0.65878844,2870.7173,0.11895874,672.554,0.71913975,-132.55258,-0.64549786,-9.1117,-0.91824305,19.309088,0.4019245,0.07414758,0.37138635,-0.008499296,-1.9800864,0.87875885,0.5802679,15.374267,0.61220753,1.5083979,6.3908052,-1.6001374,-4.401519,-14.868589,-1.238213,-6.5147405,13.581956,0.006562903,-0.009510923,0.06268606,1.9417477,1.0204082,0.37,0.0,0.59,0.0,-28.786034
v_ca_009_04,a_ca_009_04,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Interjection,huh,UK,,a_ca_009_04,37.879684,0.11614477,34.570877,37.41823,42.756996,8.186119,29.375332,15.246685,41.587418,26.529663,0.9961856,0.5459902,0.5029336,0.9540916,1.3953938,0.8924602,20.621048,19.058022,11.727228,8.122988,0.56954294,0.8678178,7.8955555,1.1106082,1.0464137,13.06328,10.3897085,0.6363172,-3.478666,-4.57305,0.03765085,0.51864564,1.5367609,0.6046518,2.3496034,1.551417,5.528881,1.5859469,7.7676606,1.5596175,742.9308,0.43573385,1008.52637,0.2484569,-79.10911,-1.0556103,1797.7849,0.17032203,822.86633,0.38192636,-71.11533,-1.0613154,2782.7527,0.07239215,836.4543,0.27104393,-72.10272,-1.0386872,-5.5764313,-0.96341294,14.433175,0.41558102,0.07968098,0.47389674,-0.012661498,-1.2263138,0.740421,0.75298226,11.536741,0.58655417,-4.134962,-2.7136958,12.077271,0.47360486,-7.72028,-2.0461106,0.33757266,6.294896,0.049030256,-0.0149027975,0.27158988,3.8834953,4.0816326,0.16499999,0.12599602,0.08,0.029439203,-27.08897
v_ca_009_05,a_ca_009_05,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,positive,3,Sight,Nonverbal vocalisation,laughing,UK,,a_ca_009_05,36.6948,0.10832584,34.9192,37.32508,39.534286,4.6150856,21.01206,13.529078,41.309467,26.779066,1.4842132,0.8422578,0.26677006,1.1587058,2.7549386,2.4881685,18.719776,9.495204,21.860903,13.101059,1.1491759,0.9964229,12.213411,0.86576915,3.2908611,3.6630628,8.008068,0.86470896,-4.987184,-3.2301843,0.027308756,0.6644784,1.5444953,0.72669566,5.3842344,0.68140304,8.104299,0.89453334,14.932233,0.48512998,843.3724,0.43875656,986.959,0.29642096,-100.51147,-0.8772584,1831.6515,0.2435559,913.75464,0.37153322,-89.89235,-0.9592229,2867.781,0.14037295,673.12823,0.31119186,-92.75894,-0.9015831,-9.005226,-0.5716005,18.527372,0.23271473,0.083628334,0.48880425,-0.016824523,-0.7700957,1.6223603,0.65388155,17.459042,0.63694626,-1.3787413,-7.9903917,5.6960287,1.3619179,-10.530357,-1.7687156,-4.9309397,12.311276,0.013926049,-0.006147418,0.6107451,2.9126215,3.0612247,0.18666665,0.11145503,0.12,0.037416574,-20.677216
v_ca_009_06,a_ca_009_06,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,positive,3,Sight,Interjection,oh,UK,,a_ca_009_06,46.909832,0.12863609,41.22959,44.561737,52.820488,11.590897,128.76357,74.661354,76.13374,104.289314,1.0933678,0.70559496,0.2784411,0.94797325,1.8695097,1.5910686,19.801775,15.173974,8.948958,4.4808435,0.73281264,0.985545,5.5118594,1.6458218,-2.0187626,-7.13612,-0.48060268,-14.260133,-16.757029,-0.8018842,0.0777951,0.653113,1.714123,0.45475528,1.0043241,5.712807,1.2256609,7.173911,10.679692,0.6608941,789.60333,0.3884292,820.02747,0.3508704,-120.52351,-0.7667827,1882.6238,0.20023756,916.8544,0.5601555,-96.59612,-0.9321643,2938.9553,0.08455705,457.12274,0.8953292,-95.23341,-0.9502723,0.8168628,10.991936,9.0807295,1.2177334,0.057787627,0.54040545,-0.00796158,-1.8621234,1.1648445,0.5789541,6.2627482,1.9400884,-9.122545,-1.6311729,-3.7131264,-1.9595042,-25.483929,-0.3846103,-3.9101121,12.396228,0.018288435,-0.007145381,0.25545898,3.8834953,2.0833335,0.26,0.01,0.195,0.145,-26.24883
v_ca_009_07,a_ca_009_07,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Interjection,huh,UK,,a_ca_009_07,39.72528,0.07678509,37.313835,39.45187,42.69623,5.3823967,60.97025,28.78471,64.26071,31.534866,1.4553894,0.4521461,0.8535,1.3531733,2.213043,1.359543,22.89291,14.785717,14.63958,7.024108,0.91888237,0.80868196,12.094204,0.30412,-9.72474,-0.7230658,-1.0381542,-10.150066,-28.687641,-0.7249021,0.05519754,1.1020164,1.5541238,0.57303166,1.8190362,1.5518829,-5.2420645,-1.8018972,1.3000998,7.383827,768.41986,0.289981,1143.4092,0.20317496,-35.77327,-1.8210143,1889.8535,0.20303385,1005.913,0.32611242,-37.056602,-1.530117,2779.198,0.07663839,860.53314,0.64935434,-35.4305,-1.588086,-3.1309893,-0.8998352,11.65356,0.37138495,0.070951596,0.40400398,-0.006789531,-1.3995392,1.0146259,0.77330077,12.701241,0.2662478,-9.438878,-0.7504195,-1.4763664,-7.649182,-33.668404,-0.5333456,5.1527796,7.5558133,0.055598386,-0.0034653198,0.57804143,3.8834953,2.0408163,0.42499998,0.145,0.099999994,0.0,-24.732496
v_ca_009_08,a_ca_009_08,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Interjection,huh,UK,,a_ca_009_08,43.375713,0.047358193,41.19917,43.77409,45.278423,4.079254,13.237389,17.320135,27.840046,4.3460093,1.4310449,0.80609775,0.3005715,1.1094123,2.305791,2.0052195,41.83549,13.822812,1.1065813,15.469905,1.3863581,1.3218892,9.530189,0.48380226,-5.3246155,-1.9363534,-2.9139185,-4.4024534,-22.652956,-0.8765034,0.0419799,0.48762473,1.2487354,0.35348234,2.9696603,1.4621781,2.304804,3.5860412,10.221783,1.0310881,775.77875,0.33541748,1114.9314,0.18801674,-99.843414,-0.93822384,1868.2955,0.18074739,887.08405,0.2331009,-83.76257,-1.0388114,2855.9692,0.069325075,797.81915,0.41157356,-84.17334,-1.0294424,-4.3451004,-0.8698299,13.346311,0.37777007,0.0945512,0.4899703,-0.0057296176,-1.1686461,1.8648483,1.0405085,9.349551,0.4944463,-9.941731,-0.7004586,-6.391272,-2.3873017,-33.296833,-0.5305399,-2.2762961,10.9708805,0.012884367,-0.0053268825,0.10943758,2.9126215,2.0833335,0.295,0.035,0.34,0.0,-20.14868
v_ca_009_09,a_ca_009_09,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,positive,3,Sight,Nonverbal vocalisation,laughing,UK,,a_ca_009_09,41.534798,0.03325719,40.49224,41.32071,41.834076,1.341835,19.815542,0.35808372,63.54373,23.215916,1.1118546,0.95079297,0.24394466,0.5978107,2.3392918,2.0953472,43.828037,34.083633,-8.524349,17.032738,0.8638314,1.3311839,3.6726258,1.982628,4.5405703,3.5997128,7.3673153,0.66453147,-1.644943,-4.412614,0.037380908,0.48506972,1.3668554,0.34189475,4.944571,0.58307457,7.0840316,0.8389315,6.4536242,1.0666881,1015.3969,0.27517104,913.514,0.29048496,-132.88045,-0.6467261,1994.8948,0.14168021,1095.8318,0.37234792,-120.4192,-0.7172814,2937.3738,0.06229741,781.28455,0.41891906,-121.637726,-0.69746214,-6.3990192,-0.83917624,15.572034,0.31186536,0.05986625,0.52209,-0.015985498,-0.50289136,1.6941631,0.82363665,7.671606,0.82344455,-0.37474063,-35.66354,8.756974,0.69471234,-5.044341,-1.2535806,-5.820588,12.170089,0.006047276,-0.006304751,0.11125801,2.9126215,2.1276596,0.195,0.145,0.25,0.22,-23.909988
v_ca_009_10,a_ca_009_10,https://youtu.be/nR_bHX4pNjo,vandalism,seeing the vandalism,vandalism,rule violations,rule violations,moral disgust,1,female,4,1,2,negative,3,Sight,Nonverbal vocalisation,laughing,UK,,a_ca_009_10,42.270596,0.082458384,42.78028,43.152473,43.709846,0.9295654,5.654157,3.1639898,225.50877,27.602463,0.7384566,1.2659136,0.0010339657,0.27238926,1.4332192,1.4321852,27.780611,20.685198,-3.4293735,14.087733,0.6157307,1.5599743,5.7437906,1.3006016,-1.6049911,-6.9015026,1.3988668,4.342787,-3.2938817,-3.467906,0.02260284,0.3479183,1.6123244,0.5219779,5.184815,1.031244,2.538369,3.054142,-16.977423,-3.854242,1111.7139,0.104127266,928.9166,0.13404831,-143.75667,-0.56458664,2005.0333,0.13070509,1478.371,0.22886057,-144.85416,-0.55011564,2977.743,0.04213062,652.2146,0.52400106,-146.1868,-0.5313502,-9.584612,-0.30238968,20.877312,0.15872815,0.09712439,0.3190551,0.0006813142,12.046201,1.5307451,0.69845116,14.832102,0.2809566,-5.2923694,-0.8355064,-2.639993,-2.3498764,-15.437006,-0.8057467,-6.9389095,15.6927,0.07414752,0.010677783,0.10341367,2.9126215,2.1505377,0.14999999,0.13,0.19333334,0.124988884,-25.13987
v_ca_010_01,a_ca_010_01,https://youtu.be/NP3HzZBVk70,vandalism,seeing the vandalism,cookie monster on bin,rule violations,rule violations,moral disgust,2,male,4,1,2,positive,2,Sight,Nonverbal vocalisation,laughing,US,????,a_ca_010_01,36.61523,0.18552908,30.987972,35.398354,44.48188,13.493908,34.333126,74.76047,1504.2504,0.0,2.8947732,0.42571586,1.4582014,3.1672773,3.9491172,2.4909158,48.878635,32.604076,33.585503,11.399459,2.852176,0.4410465,10.705636,0.96625537,-1.9422795,-8.065823,4.5108705,2.7861772,14.160297,0.6902219,0.10687782,0.8811148,2.0343034,0.6842054,-0.121959604,-31.205082,-1.1257194,-6.401935,3.7113574,2.0296805,440.63687,0.22187138,1042.3029,0.13934857,-102.51351,-0.79164714,1439.0304,0.0924601,789.48566,0.21208301,-79.904106,-1.0131187,2397.192,0.053488478,805.7634,0.23077679,-81.448044,-0.97970694,-1.8941892,-3.728978,10.244067,0.6972141,-0.017806416,-1.3244004,-0.017319573,-0.7083387,3.2609813,0.24331231,11.597659,0.5704178,-7.8732624,-1.5337065,0.6774948,11.561083,15.304432,0.2390807,-3.0550065,10.976728,-0.024820203,-0.014371709,3.1879249,9.615385,8.888889,0.06,0.024494898,0.0325,0.016393596,-17.696606
v_ca_010_02,a_ca_010_02,https://youtu.be/NP3HzZBVk70,vandalism,seeing the vandalism,jellyfish vandalism,rule violations,rule violations,moral disgust,2,male,4,1,2,positive,2,Sight,Nonverbal vocalisation,laughing,US,,a_ca_010_02,29.821135,0.18209665,23.802265,29.185474,35.928658,12.126392,930.93353,269.9419,57.88867,48.13115,2.3642452,0.47968477,1.4896907,2.0800416,3.322183,1.8324922,45.517586,21.183012,7.894797,8.7383375,2.3990278,0.6811099,13.971193,0.9132039,2.906847,3.7559235,14.437671,0.74223214,6.7215276,1.2278502,0.05635221,1.0830864,1.539755,0.7313795,2.1243718,1.01563,5.3192425,1.0972813,14.032312,0.5475664,536.74744,0.4128513,1208.4589,0.2551487,-94.27192,-0.92607474,1564.2115,0.18077135,742.65405,0.33148485,-89.31071,-0.9127032,2565.8777,0.106818855,738.83075,0.25394037,-89.97375,-0.8996294,-8.010771,-0.85251623,17.238667,0.41283375,0.002230586,18.391396,-0.008946936,-1.5433841,2.6903136,0.62660146,17.978315,0.6213461,3.5585177,3.2736807,15.509392,0.7419872,8.285576,1.1274152,-2.963358,9.701652,-0.02504014,-0.0068600257,2.2771013,4.854369,4.2105265,0.1375,0.04145781,0.08,0.014142135,-16.944628
v_ca_010_03,a_ca_010_03,https://youtu.be/NP3HzZBVk70,vandalism,seeing the vandalism,heaven,rule violations,rule violations,moral disgust,2,male,4,1,2,negative,2,Sight,Nonverbal vocalisation,laughing,US,,a_ca_010_03,33.66364,0.254308,30.996223,34.196205,37.55841,6.562187,548.653,121.11307,232.87256,141.43814,3.3368316,0.30728668,2.0851023,3.4219718,4.179779,2.0946767,36.733204,21.771606,36.67106,29.265629,3.2935152,0.46433422,12.925892,0.74670666,-5.4072137,-2.4774377,-0.7108943,-16.89825,9.202984,0.96240115,0.07398854,1.2131747,1.7171903,0.4351003,1.0211058,3.1774552,1.0067791,8.103936,7.7685404,1.236947,553.88214,0.41325086,953.92615,0.2100668,-88.04739,-0.9293702,1556.4789,0.16888,808.87476,0.21873632,-73.89966,-1.06917,2563.7952,0.10691102,705.38275,0.2583045,-76.33526,-0.9918375,-2.5723462,-1.6985233,14.751879,0.38190612,-0.014353661,-2.215003,-0.00953378,-0.70202726,3.4557717,0.4059763,12.530063,0.8257525,-9.991391,-1.2282728,-2.214804,-5.747233,7.5328975,1.1924262,-2.7581153,13.218761,-0.02548096,-0.009343413,3.0389102,6.097561,8.0,0.07333333,0.055876844,0.04,0.027568096,-15.26592
v_ca_010_04,a_ca_010_04,https://youtu.be/NP3HzZBVk70,vandalism,seeing the vandalism,diabete,rule violations,rule violations,moral disgust,2,male,4,1,2,positive,2,Sight,Nonverbal vocalisation,laughing,US,,a_ca_010_04,27.386963,0.44104293,12.213041,34.074352,35.313507,23.100466,438.5699,0.0,88.07392,56.416016,3.179858,0.57667667,1.0265447,3.6800573,4.7578955,3.731351,58.256367,14.248589,14.412758,17.215195,3.4013324,0.6259595,14.98726,0.3642101,-4.5856333,-2.2270346,0.3623413,31.388903,3.0106041,4.1238084,0.03196993,0.97535795,1.0683429,0.6000994,-0.78693366,-2.9333081,5.849082,1.2783318,18.115765,0.53744143,619.0942,0.42882794,1049.3379,0.25320503,-128.27072,-0.6503122,1595.7444,0.20671716,859.992,0.2573133,-110.69882,-0.76723915,2709.3447,0.1069832,681.94464,0.24217138,-114.40543,-0.71082634,-7.0351763,-0.9817946,18.879408,0.47621647,-0.031409405,-1.7249489,-0.0056702103,-1.9103777,3.5766613,0.67550826,16.0181,0.36187777,-2.7201319,-3.971086,0.9131938,12.543769,4.1473427,3.1378548,-2.4152842,14.95014,-0.029273298,-0.0015885689,3.5146453,3.6585367,5.194805,0.082499996,0.03269174,0.085,0.043301273,-15.712054
v_ca_010_05,a_ca_010_05,https://youtu.be/NP3HzZBVk70,vandalism,seeing the vandalism,fart,rule violations,rule violations,moral disgust,2,male,4,1,2,negative,2,Sight,Nonverbal vocalisation,laughing,US,,a_ca_010_05,36.875343,0.24762174,27.706478,36.039978,49.86111,22.154633,493.2192,363.81186,-14.125621,82.4465,2.7615383,0.4537398,1.5359671,2.6155028,4.1471725,2.6112053,54.67338,33.51977,13.904755,4.812838,2.1663723,0.68061125,3.7413888,3.6353445,-2.6584818,-5.668304,-2.2091784,-6.3022976,9.502318,0.9265164,0.0553645,0.73725164,0.9375963,0.4769626,-4.472446,-1.0034413,3.4061954,2.6506698,5.4195313,1.3998657,667.5616,0.38926405,1001.6177,0.2157103,-88.44886,-1.0207092,1668.159,0.15378691,836.62976,0.26950702,-66.79532,-1.2380017,2662.722,0.113939695,828.24066,0.37630588,-67.885284,-1.2087857,-1.2942913,-3.862644,12.311321,0.479583,-0.03516479,-0.88512814,-0.008240965,-1.2205813,2.5598557,0.62915605,4.3717175,3.286814,-4.4255238,-3.4121869,-3.6606257,-4.1016564,7.4312973,1.2086681,-3.177321,12.334104,-0.050874915,0.0015392124,1.3282123,3.6585367,5.263158,0.12,0.024494898,0.06666666,0.026246693,-17.661789
